당기순이익	매출액	법인세차감전 순이익	영업이익
1316526276.0	6406723637.0	1345697094.0	1047714947.0
1130347471.0	3915165620.0	1270114691.0	1282749315.0
1096521629.0	5689903094.0	1095314739.0	1223054853.0
4062429350.0	22667923038.0	4413451318.0	3487200063.0
318041870.0	7809923561.0	379412474.0	526131305.0
40132678.0	7782274558.0	32873084.0	7964014.0
177826705.0	7551765808.0	146095978.0	105716925.0
170261200.0	32204669180.0	8340265.0	379343084.0
872969054.0	16312307533.0	879986070.0	576220152.0
3740902040.0	36436843500.0	3728798648.0	3483216772.0
2957378439.0	21886448274.0	2961573899.0	2891027867.0
8463156651.0	110264722595.0	8648087339.0	12099353532.0
2360653931.0	30342370650.0	2418163014.0	1154541060.0
1647742627.0	47971726146.0	1677476413.0	2677473246.0
1429027544.0	59957673449.0	1399270648.0	2416161272.0
8004174610.0	225809534323.0	8235882573.0	12158232842.0
2465251428.0	62741113156.0	2229118881.0	2670055364.0
643936562.0	69807660584.0	22286640.0	4574236882.0
607010662.0	74475297616.0	751507015.0	2278448178.0
2840925514.0	292360369641.0	2507903378.0	13481725541.0
5209872452.0	79672203110.0	6006639962.0	3665440967.0
3748032721.0	79039479556.0	3778279219.0	3493318424.0
5836831847.0	82711630342.0	6959492187.0	4257671368.0
14960605706.0	322083657505.0	12636276901.0	11386146508.0
3063912637.0	66206379113.0	4034839706.0	4027543228.0
4929253720.0	51091996356.0	4070482753.0	1645761342.0
4593670995.0	26503829826.0	5121391130.0	1052226168.0
5621152191.0	164248769577.0	5976720092.0	4397640236.0
3575421258.0	18118871416.0	5164169938.0	5979710558.0
4473942964.0	20363493983.0	4782247798.0	5765660180.0
16256430677.0	100172177678.0	14994085907.0	17407233831.0
15176761422.0	106545463919.0	14386056152.0	16953519212.0
8065197994.0	50207424013.0	8568097119.0	8874015568.0
1878972026.0	12867543649.0	1720583445.0	2216223933.0
2042196320.0	14157994744.0	2287483672.0	2458193187.0
2214637558.0	14525463680.0	2866921938.0	2459602920.0
4967076534.0	54791756084.0	5487426802.0	5600614419.0
1817313996.0	11899011031.0	1751350868.0	1697661306.0
1830187771.0	12826359416.0	1969521628.0	1868720554.0
1929523469.0	13473872204.0	1660413958.0	1485901613.0
1738975694.0	51497337124.0	2572020529.0	1004654414.0
2622034078.0	14536886779.0	2036076771.0	797525691.0
2124991721.0	14725326006.0	1745182221.0	1238374944.0
920299026.0	13873513003.0	942191070.0	1586249839.0
2194132936.0	57030365933.0	2829790760.0	2096430277.0
713908396.0	14577498378.0	716292291.0	720763368.0
1590677722.0	15549958161.0	1305817038.0	1053504949.0
911938351.0	15194651606.0	1269290437.0	1403224794.0
2248277905.0	62079356724.0	2000471765.0	1798448805.0
573382831.0	15881530844.0	699169293.0	1062637282.0
96837847.0	18522393113.0	350888521.0	148291967.0
551706028.0	17756816504.0	1426657637.0	684493134.0
59776115.0	72702521723.0	1522913525.0	1861671365.0
118426694.0	19218632258.0	480951282.0	1622623587.0
5871624929.0	18695907877.0	1403658145.0	3063662598.0
2892308747.0	75110698903.0	1206133051.0	6365158872.0
848697380.0	17523865350.0	848697380.0	333321644.0
3316347968.0	74814338700.0	2766227633.0	1499910278.0
81331743001.0	2289404878012.0	108969584789.0	118466862465.0
25849756381.0	588272921109.0	35678609765.0	25534290702.0
42413574964.0	608290872463.0	58628681835.0	49254578428.0
870623232.0			15211747889.0
93906381371.0	2402877999500.0	137890371464.0	107825849989.0
14368745220.0	560034868837.0	20665369835.0	30697620343.0
18100596472.0	484482031126.0	11764524001.0	4437902903.0
90731209075.0	491908976957.0	31298877869.0	12419353922.0
30402901749.0	2007468862859.0	26956546957.0	12182276174.0
536924308.0	435366243754.0	4540311235.0	6097567165.0
3967223089.0	458215982309.0	12427202854.0	9450779833.0
11479790912.0	449386378552.0	9937838090.0	5645748044.0
8091976114.0	1906853644175.0	16893316464.0	11141717893.0
7351397259.0	453112643221.0	3198716593.0	5815954429.0
11882509418.0	532683176279.0	17087305741.0	9992940546.0
13165945214.0	469972715708.0	11068354553.0	2124166494.0
48334159059.0	1976766424325.0	39212516126.0	21876293584.0
21226208632.0	447566799643.0	22883673563.0	10333356592.0
32484457759.0	352755334047.0	22708305475.0	11747974219.0
3696904758.0	534826704286.0	7193913231.0	28663781087.0
40833000718.0	1962384593266.0	30422133825.0	48464737434.0
1664290985.0	523784932491.0	10093039306.0	17216375851.0
17941450820.0	527130281922.0	27316300934.0	20675863809.0
27045488454.0	509824571972.0	25661948187.0	19186547590.0
29743240654.0	2180065898757.0	51219031373.0	65969055459.0
22367413648.0	603485331079.0	29722116508.0	22623178926.0
7986728056.0	687788298509.0	26257170763.0	30753769925.0
68199891148.0	707252984077.0	77823893678.0	36155462476.0
60474975614.0	2845253369954.0	116258303926.0	150682128141.0
47648286718.0	780269392431.0	61662030345.0	53628736108.0
22385304567.0	900887709601.0	33435510626.0	36039913432.0
60085969904.0	919567717922.0	60865925614.0	57601219771.0
164039657136.0	3574265560035.0	194996915067.0	193109887890.0
43811509762.0	938732404093.0	54414780125.0	44373006141.0
20039596386.0	1005217569888.0	29271015556.0	56009127591.0
154317070456.0	4041529108352.0	202227707660.0	154404448469.0
123824184.0	4347856808.0	155266407.0	222567157.0
3096443830.0	17042857228.0	3110087932.0	3034513098.0
758656978.0	4500604063.0	816193742.0	830606122.0
1051014170.0	6323337779.0	769346654.0	671381147.0
283291596.0	5657948191.0	326652513.0	211545581.0
3057264522.0	27209665323.0	3004997954.0	2916011984.0
6495921019.0	23847305169.0	7413814706.0	8332138297.0
4469987651.0	23500272998.0	5617100991.0	7094271823.0
5786690779.0	25900577600.0	7028865447.0	7743989871.0
23340811288.0	98771664287.0	27880641613.0	29485703941.0
5685790881.0	24538988492.0	6957689646.0	8129773679.0
6574694492.0	28994899845.0	8156788119.0	9552498255.0
8454540708.0	31721520931.0	10258077041.0	11742724685.0
27868397541.0	119101315159.0	34631832841.0	40455050543.0
6669552346.0	31917277919.0	8223681185.0	10517987249.0
9139384601.0	34314802310.0	12870887546.0	13296484850.0
8636891166.0	33254931017.0	10606870259.0	11186919977.0
29423841330.0	130704854427.0	38096974410.0	44593313509.0
8546310840.0	28316484449.0	10352674912.0	10939693502.0
7481181943.0	27269965696.0	9478489765.0	10194015372.0
6148791748.0	26464170032.0	8218687285.0	8894381716.0
25880468480.0	109734234195.0	32459011320.0	34514887886.0
5423056302.0	29086663683.0	6264492010.0	6330497272.0
5610860734.0	26810204624.0	7125704004.0	7509450138.0
4542525206.0	28500239105.0	6497472182.0	6840550131.0
20627873610.0	112012049143.0	25044172627.0	27025243520.0
4429846819.0	26232008777.0	5303334290.0	4679783571.0
6007969659.0	28759337551.0	7235398491.0	6501977009.0
6131222274.0	26319909912.0	7581212797.0	7585171287.0
17448868120.0	108995415070.0	22367473783.0	22131483080.0
4401379617.0	25417256847.0	5226104541.0	4409340544.0
4941571397.0	24557754523.0	5705975522.0	4727021395.0
2676787007.0	22154693884.0	3273831919.0	2240195720.0
4033470209.0	94315651595.0	6686257446.0	11811385928.0
836345118.0	198525362.0	836345118.0	2657596420.0
54259056329.0	1638498054.0	54254205233.0	10671631780.0
2856212439.0	418640487.0	2856212439.0	4889332649.0
3398885216.0	919006916.0	3398885216.0	5015782096.0
8203367274.0	338151615.0	8203367274.0	9080349516.0
19925392200.0	2506519185.0	19925392200.0	25166881836.0
9080478935.0	241027430.0	9080478935.0	9058501552.0
1028194870.0	98021681.0	1028194870.0	3351393149.0
10785006718.0	648082238.0	10785006718.0	11173244271.0
29210914232.0	1274306821.0	29210914232.0	31251887851.0
7309737257.0	203506020.0	7309737257.0	6561185257.0
20974034700.0	186648798.0	20974034700.0	8702005246.0
8671163718.0	151893886.0	8671163718.0	8064499045.0
43381471015.0	759683815.0	43381471015.0	34065757010.0
5411392578.0	40564137436.0	5833716277.0	5107559458.0
108527356.0	9356881725.0	52720658.0	433399793.0
775927546.0	9012017735.0	743547821.0	629823622.0
799323235.0	9508557917.0	737893158.0	491345948.0
1800672533.0	37341656042.0	1483772175.0	2235547613.0
245354537.0	8735310980.0	91947053.0	20274286.0
1810263467.0	9940143192.0	2128515551.0	1651855669.0
662758497.0	9037429937.0	939411049.0	1088791539.0
3559060108.0	35975303183.0	3786740190.0	3232604113.0
1228359963.0	9529077604.0	1362617980.0	1022299313.0
1385214651.0	10036246284.0	1502147674.0	1133436390.0
799429725.0	9575115118.0	891141506.0	587210624.0
4091766261.0	40989879580.0	4271902014.0	3482431153.0
928764298.0	11317207981.0	1105642266.0	806418460.0
423526669.0	8688691943.0	357685930.0	277954261.0
446350310.0	10389354173.0	356104554.0	519520573.0
2187256963.0	43789955558.0	1897178457.0	2351310642.0
240517973.0	9072231446.0	184261092.0	211024135.0
569387456.0	10375336024.0	577741989.0	388804075.0
287405934.0	8838930276.0	189464807.0	209631661.0
2348464442.0	39023421971.0	2162347383.0	335721612.0
75034608.0	9683430126.0	118053295.0	491129342.0
122733360.0	9146543764.0	337436883.0	877974973.0
1896619492.0	12822083911.0	2247148800.0	1600159353.0
2155344611.0	46253418625.0	2025240317.0	1336893813.0
992313911.0	15094686191.0	1023430929.0	383772866.0
157304659.0	10300515799.0	24503653.0	462559029.0
116892679.0	10113545855.0	60818895.0	596308307.0
3068889338.0	51382692333.0	2708320965.0	1567912626.0
119827730.0	9744724411.0	406293910.0	823340145.0
487497840.0	10037802345.0	347564486.0	72272686.0
853955352.0	11066363885.0	770945938.0	441691122.0
4948747893.0	56745519416.0	5220541407.0	2842274156.0
3714683799.0	3612926969.0	4051709697.0	1374015393.0
479310339.0	5593039677.0	151629819.0	173221657.0
176745512.0	6192075295.0	126813187.0	77735355.0
1595965451.0	24768401880.0	1528960266.0	1083567079.0
49074360.0	5270250789.0	42029945.0	10174342.0
1114639538.0	4559937086.0	841995734.0	963455367.0
484184459.0	6500046251.0	473182335.0	435439629.0
3139200345.0	28316767323.0	3372294909.0	3145380676.0
1267737469.0	4908983029.0	1274781883.0	1326853236.0
20539938.0	6067072845.0	107833494.0	180976684.0
114951381.0	6795997362.0	136170220.0	13924268.0
2526905862.0	28815881240.0	2080578182.0	1771024536.0
3531288281.0	38451363356.0	4416502150.0	3501466789.0
1096502809.0	37332794021.0	1147141598.0	549230307.0
432708780.0	36815652767.0	1049665019.0	2612451222.0
6177768498.0	158408332970.0	7322173894.0	13050945076.0
1009722969.0	44477655268.0	1564919608.0	1159766228.0
3374408296.0	49916344370.0	4426221756.0	5202051451.0
513800995.0	43833127997.0	1414908125.0	1562138008.0
15037150229.0	189510984336.0	16214606818.0	17672823539.0
1337542730.0	54303801634.0	1945016317.0	2978911980.0
3426888196.0	54927310891.0	4564295648.0	7510860323.0
1811069870.0	50627930634.0	3639795161.0	2240817527.0
9675895026.0	224194724198.0	12267309113.0	25249946273.0
4695162464.0	58119294114.0	5792771736.0	7828256327.0
3447897789.0	59752774320.0	4380682876.0	6515449259.0
22358222110.0	232738679548.0	25561798423.0	33279006375.0
12074733764.0	268839122078.0	12643782928.0	25645563681.0
8516955933.0	14834938388.0	7690282611.0	6092742536.0
964749185.0	3307155648.0	1124061663.0	1180370514.0
1127598560.0	3728994900.0	1212048306.0	1023092111.0
1282242570.0	3970228210.0	1421004503.0	1225514786.0
4312997664.0	14164333989.0	4848530253.0	4098843056.0
662734260.0	1941220988.0	771262349.0	466602612.0
234110033.0	1928869254.0	342951067.0	581748803.0
1039072795.0	1126321108.0	1156728132.0	1250139618.0
3157630398.0	6564594047.0	4535016483.0	4197597365.0
201279616.0	1322507461.0	1176672571.0	1172427660.0
1932455013.0	922706582.0	816981243.0	1197020094.0
1340072732.0	1052660082.0	1316510732.0	1231487013.0
6299086172.0	4719947566.0	5141365190.0	4854029211.0
774142110.0	1525381701.0	434769117.0	535761656.0
20071903.0	2170374269.0	20071903.0	347124792.0
3183337430.0	7127477216.0	2515407666.0	2274174027.0
997354339.0	2418034311.0	997354339.0	430066702.0
729555227.0	1793636025.0	729555227.0	600476580.0
52229873.0	7074261348.0	33274888.0	187255329.0
7629189714.0	17692969976.0	8358223369.0	1578175287.0
1291043125.0	8631519550.0	1339705973.0	424501901.0
282415240.0	8548702798.0	349062040.0	1830832810.0
4872332561.0	32837392557.0	4014845584.0	5466242441.0
958285554.0	7020257331.0	932199054.0	2209418329.0
2271558289.0	6449571590.0	2266509289.0	1683799279.0
4682487954.0	5668317783.0	4681309854.0	1504750995.0
6356187227.0	26575597422.0	6659601768.0	7333734662.0
1385129367.0	9885496544.0	1392324192.0	2438542321.0
3760121177.0	10209638081.0	3743333252.0	680507677.0
2085542821.0	9277754332.0	2076269491.0	664793339.0
24239257279.0	37252698975.0	24956091717.0	4787408536.0
1478724629.0	7811787540.0	1472744930.0	2425379586.0
388887047.0	8023646234.0	412006418.0	1525437574.0
3979261755.0	8940103627.0	3976703595.0	941396771.0
9426236921.0	33225106279.0	8009478179.0	6201847455.0
1588477489.0	29763816076.0	2079728573.0	2258052734.0
4810591746.0	119259701618.0	7673244373.0	8045202835.0
1306203091.0	27781309415.0	1707986895.0	1591655663.0
171244970.0	36680750235.0	516716260.0	434508626.0
74003325.0	32039181171.0	359938674.0	333515949.0
1563323258.0	123079831239.0	2720295652.0	2913982251.0
374357719.0	28450525389.0	584582614.0	337407062.0
836635861.0	123462306393.0	1415248079.0	2147779240.0
2238485974.0	20448875622.0	2175670098.0	2413266637.0
781243264.0	31415723386.0	1093606646.0	1270332104.0
7051370102.0	108704667058.0	8045471827.0	7556310175.0
117358905.0	26626356630.0	582451423.0	356974177.0
2031048796.0	43795196326.0	2401554337.0	2306804243.0
1492404758.0	44442807906.0	1930096093.0	1487944193.0
1839013623.0	143116381797.0	3090377849.0	2873864446.0
1296562081.0	38237816776.0	1619202998.0	1478061028.0
3360065160.0	54714511017.0	4209058921.0	5764034216.0
3191980065.0	50456700993.0	4025598270.0	3783416819.0
8401316076.0	176102433452.0	10469392573.0	11123087525.0
1689828845.0	40780562437.0	2182963268.0	2154087657.0
4395030084.0	63149667438.0	5257454687.0	5197977165.0
3376716609.0	54304042285.0	4167861391.0	4196718047.0
9689498818.0	194740127235.0	12496059549.0	12310141430.0
10500825559.0	5282772757.0	1129465499.0	2547152605.0
244015946.0	2179129741.0	298033753.0	604978572.0
136361948.0	3162819212.0	147891976.0	553272090.0
449277571.0	1881466461.0	10330078.0	146492844.0
3415441444.0	7528887081.0	663720664.0	89573604.0
604998418.0	1736117186.0	716285824.0	629568445.0
521139815.0	2439311784.0	446739085.0	186895507.0
1219958848.0	2415875239.0	1193584913.0	569945114.0
8535101671.0	9460786448.0	9580725810.0	3281841083.0
87692889706.0	386150386696.0	87039766963.0	95471193020.0
37506439162.0	104922795862.0	43077972743.0	36857905516.0
22544509205.0	94325790509.0	19736603031.0	22509567236.0
15537437800.0	87656923010.0	15280966172.0	17079208937.0
59349919640.0	347772920401.0	63723539702.0	74903660644.0
10366863814.0	75578584570.0	10582763317.0	7945022879.0
20050314470.0	26122580836.0	19353725525.0	17420487526.0
7120448032.0	48536014419.0	7373747247.0	9089608335.0
33614802616.0	202595050531.0	31103272945.0	30743056761.0
4322312535.0	46902317480.0	4382507913.0	1940060318.0
14587199498.0	37723020038.0	15029563399.0	15577697318.0
1790652661.0	36415019047.0	2572650429.0	5751714479.0
58751477421.0	161325172108.0	59833110895.0	44329077466.0
2970096821.0	57295122664.0	2521463697.0	2227603313.0
65702844.0	55561095208.0	774969178.0	4064163872.0
18083293172.0	97766832620.0	18726996456.0	16993879895.0
17747739478.0	323436932669.0	20754355908.0	28538516087.0
32342331709.0	127061594527.0	38504232724.0	31758159685.0
15088816230.0	65345742375.0	10997353701.0	20865693381.0
36422210127.0	32661740443.0	37268701338.0	25247220463.0
33401167330.0	273239103365.0	16597942678.0	46091032142.0
129573846109.0	5299190813983.0	201190379294.0	265644607987.0
210079641643.0	5866371812609.0	279118796451.0	305005411495.0
35154465990.0	1430367258464.0	47837161055.0	60363355069.0
91551772371.0	1350932007286.0	122702242963.0	95597619706.0
18250869343.0	5684704725016.0	19265109037.0	83526492676.0
24701407758.0	1346202419520.0	37953874417.0	43281009889.0
39066667573.0	1433415700422.0	49040571632.0	66368722970.0
26876632528.0	1398147717155.0	33851603353.0	49946548702.0
18694784611.0	1415110306333.0	24981170330.0	32092156972.0
32616590714.0	1463570396171.0	39722554325.0	51779859181.0
52452058826.0	1467134221908.0	83794418339.0	70412370961.0
118239649304.0	5981877182405.0	176478939241.0	218566072916.0
9547307700.0	1310088167799.0	13925925739.0	18502783271.0
111865892004.0	1013424561045.0	109481850770.0	75872399303.0
39198606879.0	1501461406566.0	51875254852.0	65640556597.0
13861437600.0	5563504491650.0	5197300318.0	88701330636.0
52163541059.0	1501479409272.0	68105515800.0	71795577821.0
80430694565.0	1487518481198.0	102170014426.0	76695747855.0
26009943025.0	1436025895839.0	31763432371.0	53188154783.0
178615842352.0	6147433112950.0	228125915408.0	232312044666.0
33274123799.0	1687808485471.0	52720653626.0	68939210351.0
38836859240.0	1679016192111.0	68851198298.0	45697337433.0
135172903990.0	1968389042508.0	179930744394.0	76613704483.0
118287647376.0	7516163841233.0	229988747101.0	248102024875.0
43565625870.0	1996741264758.0	70779741226.0	70186400760.0
51112599856.0	2086768038079.0	69496128618.0	76986366389.0
19292467041.0	2119142820260.0	43673797456.0	81512784071.0
154600073679.0	8393086800929.0	225710731381.0	279276996280.0
145738785180.0	2107342166042.0	215224841608.0	75617503929.0
11876014967.0	2147360059307.0	50104260550.0	89624503819.0
158249191839.0	8848181871751.0	265476178383.0	358760766831.0
12490479232.0		14828190967.0	12821662565.0
1548537977.0		2541108865.0	3012597315.0
2776534374.0		3526854791.0	4195308762.0
929384391.0		2663032854.0	7559876291.0
12625359113.0	59318163123.0	15573547667.0	10523307297.0
2787638057.0	7349681064.0	2797669884.0	159473951.0
2368882847.0	32962877546.0	1394798473.0	808526303.0
280339255.0	8637595498.0	365368928.0	65725217.0
3780312171.0	10736518388.0	5100803008.0	537647333.0
600550635.0	10428832835.0	733752044.0	17647148.0
8365700745.0	41536412060.0	10917193340.0	696003527.0
8005119258.0	12802338312.0	10265576995.0	1098194143.0
4054920389.0	15312267460.0	5129401750.0	1667629128.0
3859141620.0	14633802751.0	4993793498.0	1728451542.0
5807871850.0	59766505212.0	7574590492.0	6927566084.0
1067684582.0	8658282363.0	1515934829.0	1582497137.0
2362291071.0	501119739.0	3675546877.0	3550621603.0
442361743.0	549283707.0	906818862.0	3546289630.0
5473304342.0	10184010237.0	5896694436.0	11429398610.0
4255608925.0	8076988130.0	4937805117.0	3311217600.0
4184855317.0	7720230218.0	4577198608.0	3079711554.0
3804255735.0	9634368970.0	4297260834.0	3490829856.0
25216990165.0	38144495124.0	25184346861.0	13769326935.0
4617146723.0	8496888648.0	4334113200.0	2024155767.0
3560673889.0	9947025097.0	3419925497.0	1059830193.0
2972159.0	12454863008.0	66171629.0	490798421.0
14251977234.0	49359709950.0	14216316061.0	2716901537.0
2636699868.0	17548771489.0	2898803875.0	1233999244.0
3760914285.0	22920151627.0	4034351322.0	3427740901.0
7994237019.0	93373547015.0	5164875090.0	14776893088.0
6250343641.0	129729725356.0	18203675640.0	21771465088.0
310199481.0	5460978350.0	518579786.0	480913398.0
35524113.0	8586066744.0	162941644.0	129036042.0
412479995.0	9670339834.0	528967947.0	671255415.0
569867184.0	29076104755.0	580087475.0	579324047.0
296484223.0	7913750261.0	112709645.0	69999171.0
1331400172.0	16537141995.0	1506042666.0	711962008.0
52988028.0	6528909752.0	110150101.0	133134375.0
2465152718.0	46522004738.0	2315499653.0	510442803.0
88686523.0	7615502620.0	75299578.0	188517448.0
1231426944.0	6003868607.0	1168483227.0	1197971152.0
368616695.0	5335296254.0	335666018.0	422653286.0
359930994.0	27311088490.0	39117065.0	1217222836.0
677729227.0	17340588343.0	611645527.0	358317412.0
4001598706.0	9030706989.0	3367028711.0	3368188130.0
1956119696.0	22180228791.0	1950267168.0	1924414550.0
5670826187.0	40606058762.0	5328226302.0	8620470668.0
1282341338.0	8274161861.0	1134866985.0	989026461.0
6266725787.0	4083030871.0	5793552114.0	2719624045.0
3605116860.0	4949940517.0	299827163.0	637217833.0
10561290992.0	14962003987.0	5431263974.0	4702417450.0
655440597.0	4809138425.0	659346354.0	603771712.0
1556119705.0	4235434911.0	1558123220.0	695580570.0
7833589878.0	34525693061.0	7674015888.0	1039406226.0
4491142870.0	9471732717.0	4491142870.0	511618012.0
11230267228.0	2316193305.0	11230267228.0	653558093.0
3763714704.0	4009371165.0	3763714704.0	1063313988.0
32951620305.0	18481103877.0	32926781543.0	3949483310.0
3668810784.0	1429238038.0	3668810784.0	1895253889.0
4647043479.0	1467083172.0	4647043479.0	1717657667.0
8370678759.0		8370678759.0	1913301089.0
42980913412.0	5702630850.0	42977837752.0	22246032011.0
12580770523.0	1707931848.0	12580770523.0	1724340038.0
4539792687.0	1378858840.0	4539792687.0	1884774266.0
2484666694.0	1637895484.0	2432811144.0	2607110123.0
10634676320.0	7126651825.0	10178288066.0	7003453500.0
1725960633.0	1709171425.0	1725960633.0	1556802031.0
1010718395.0	2190125428.0	1032034634.0	1177607498.0
1568176272.0	1408330430.0	1578567937.0	960499451.0
5349512396.0	7998086675.0	5392144873.0	4578744040.0
283856680.0	3379433170.0	273287379.0	388777634.0
3484964694.0	3432862766.0	3495533996.0	398553020.0
1229565757.0	2723482920.0	1240135058.0	1078177190.0
5515451786.0	10608166302.0	5557728992.0	3131117671.0
1167908486.0	2800634039.0	1178477787.0	1068017730.0
697662959.0	3175519345.0	708232260.0	507144860.0
698092634.0	2581927642.0	708661935.0	590091951.0
3356470898.0	11988207890.0	3467071201.0	2645116167.0
1410452190.0	2994121929.0	1421021491.0	1134399396.0
471038686.0	2719185388.0	521994037.0	309915975.0
1413512040.0	2508594230.0	1439404334.0	1247338801.0
3734243878.0	12425741412.0	3841681305.0	2694426652.0
2588099842.0	2510495384.0	2598669143.0	2574333403.0
1275679551.0	3047844657.0	1265110249.0	383114841.0
307017601.0	4703835445.0	317586902.0	237677718.0
790167314.0	16728502971.0	832444520.0	3254750005.0
598199293.0	5106844625.0	608768594.0	456351811.0
1199908030.0	5818228431.0	1378262329.0	1240159551.0
3748514692.0	26033025366.0	3944290377.0	3228012102.0
2337462825.0	26047952258.0	2332030669.0	1767871568.0
1379926629.0	5296527986.0	1379926629.0	1255922166.0
3115912057.0	25656054901.0	4064112395.0	3963119465.0
2786773649.0	827760270.0	2826959221.0	2860283544.0
6625369953.0	1681289027.0	6799005909.0	5315738743.0
18753436921.0	640384061.0	18793626145.0	18797695203.0
70355303817.0	9538710566.0	71436443819.0	23433600479.0
4767988333.0	649587726.0	4808177556.0	3214266304.0
10443967899.0	1037039567.0	8933904057.0	8825820568.0
1864173980.0	177579132.0	1823984757.0	1756872070.0
50113733025.0	2695515597.0	51673857651.0	28487900034.0
974364256.0	85848038.0	974364256.0	1639035478.0
8274846467.0	20656736705.0	8281751033.0	4621473387.0
556113499.0	4160662405.0	552648315.0	848183414.0
1128609127.0	4110183207.0	1750806853.0	1369499570.0
2591645302.0	4766801027.0	2599606693.0	735811178.0
2566502300.0	27549222442.0	2774455901.0	1378082482.0
2317989952.0	5545913971.0	2326728450.0	1437333774.0
921514946.0	8545976608.0	1532973294.0	946388686.0
940885951.0	7977260213.0	931223534.0	721420629.0
31265417.0	33716596151.0	176073589.0	5413364312.0
1546125703.0	5863262623.0	1555819539.0	1354523140.0
2340800929.0	7428920254.0	2272483537.0	1350382882.0
2754362450.0	8558084611.0	2705479966.0	1074065056.0
6275020974.0	32359591790.0	7223920684.0	4494336677.0
1052888830.0	4987953052.0	1039020476.0	1435332965.0
1951787600.0	8384949561.0	2028774353.0	2081531151.0
200279500.0	6615440597.0	89585972.0	142522725.0
4872080582.0	34454977994.0	5694661308.0	6315139791.0
1219484478.0	7062099631.0	1431195216.0	571091149.0
1162840217.0	7952241250.0	1459944747.0	1012604920.0
3197550406.0	10229526965.0	3296380889.0	3264719923.0
8706278228.0	39177985592.0	10102839328.0	9648151750.0
51086444.0	6157630683.0	68353087.0	957757968.0
2676010215.0	8810520985.0	3158495410.0	2045370049.0
2037407334.0	9385996405.0	2324144750.0	2405004728.0
11278884605.0	47330196572.0	13457155214.0	12306499162.0
2132216732.0	9403572664.0	1477194247.0	1343364120.0
607591327.0	9219100699.0	451326720.0	1038908474.0
2334453644.0	11345473973.0	3026591548.0	2860284122.0
9603008998.0	55133275799.0	9948618647.0	12530332588.0
2223186227.0	8246174863.0	1563722299.0	2527603026.0
1843316941.0	13042941833.0	2426293504.0	2384952436.0
2977301800.0	11154720035.0	3013401164.0	223135086.0
10422416874.0	53889135871.0	11092176163.0	4912495133.0
1766304835.0	9143331180.0	2330924007.0	2857381246.0
735321632.0	13320429456.0	763341187.0	319055241.0
482330364.0	12329958218.0	491546859.0	505414268.0
10767697123.0	61237482059.0	10839674081.0	8833525477.0
285670121.0	2107370356.0	341086863.0	141004135.0
7365954385.0	17309559843.0	7310537643.0	11003474086.0
668176225.0	3877768971.0	668176225.0	870300506.0
20937242284.0	45717211972.0	20961848030.0	25358338804.0
10063390894.0	20278182554.0	12707518405.0	11917455189.0
9498110197.0	26238829182.0	12233587895.0	12249942346.0
56330592383.0	101405737623.0	72195766465.0	69826189995.0
151204591708.0	321829140756.0	196726793719.0	193592723916.0
159802706368.0	326378338982.0	209107358079.0	203160627162.0
62799605683.0	114839300042.0	82678540862.0	69832841641.0
9236693188.0	24277670074.0	16674398249.0	9090161003.0
182626627990.0	471272761022.0	237557410935.0	214721743052.0
7745203151.0	3354227421.0	9810622048.0	15510619072.0
20819404195.0	3535131883.0	7162349885.0	9670594071.0
1246052192.0	3874206083.0	1247543759.0	743966896.0
55424406377.0	13827303630.0	62180181034.0	52354977793.0
1613789422.0	1869252001.0	1260421424.0	3474400576.0
1151382942.0	1098179971.0	994161182.0	3036737282.0
4722281339.0	10537765464.0	4829056624.0	1105642492.0
35565926982.0	25413315020.0	37627900630.0	10558581287.0
3965581412.0	1864372967.0	2858705917.0	2919023789.0
3078785276.0	1826516558.0	3058414219.0	3183840851.0
12258988801.0	9402123049.0	10498085452.0	10796217406.0
1562728268.0	1224903385.0	1562728268.0	1681564136.0
3009166469.0	1946741772.0	3009166469.0	3152335862.0
2086309608.0	2510882854.0	2086309608.0	2245413636.0
11215385507.0	7471297497.0	11215385507.0	10852419290.0
3308190257.0	1566910014.0	3308190257.0	3349240096.0
2091612957.0	1523844073.0	2091612957.0	2565571259.0
1671558419.0	1503471886.0	1671558419.0	1772874813.0
9160138974.0	5838397257.0	9160138974.0	8228877960.0
199764686.0	1840709922.0	199764686.0	87665081.0
866186110.0	1157195890.0	866186110.0	660621020.0
271639540.0	1697945118.0	271639540.0	252704304.0
2017925732.0	5835488461.0	2017925732.0	1851301128.0
1378926901.0	1641036664.0	1378926901.0	1386368849.0
97334917.0	1230877339.0	256403534.0	1579446284.0
2040269466.0	911649442.0	2040269466.0	2039177912.0
5444151845.0	5618853096.0	5603220462.0	7358939316.0
4861308960.0	1592587286.0	4861308960.0	2897300397.0
4676050230.0	1432144565.0	4690069934.0	3485333244.0
4566757332.0	1248832179.0	4552737628.0	4417228868.0
18480801052.0	5759731909.0	18477295408.0	15115249647.0
3882501255.0	1514416716.0	3882501255.0	3838993477.0
657629927.0	1822428494.0	657629927.0	4224746928.0
4225419760.0	998388946.0	4225419760.0	4350375247.0
12037676999.0	5460260915.0	12308433838.0	16159833315.0
3568593762.0	1329922154.0	3568593762.0	3742981444.0
4481627511.0	528893719.0	4114519870.0	4047743995.0
971774092.0	4871764945.0	971774092.0	1043677472.0
8217215347.0	7551040419.0	7874499300.0	8937199488.0
8584372411.0	20271602338.0	8981461299.0	637343674.0
